transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,customer_name,birth_date,gender,prefectures,type,product_name,brand,category,color,price
202110290001-1,2021-10-29,C-000081,TADB3,3,136026,2021-11-09,,配達済み,山内 孝介,2004-08-07,男,埼玉県,法人,Tablet-E2,Tab,タブレット,Black,45342
202110290003-1,2021-10-29,C-000374,IKW,1,3781,2021-11-04,,配達済み,宮田 晴香,1974-07-06,女,東京都,法人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202110290004-1,2021-10-29,C-001495,TADB5,1,124342,2021-11-08,,配達済み,久保田 剛史,2006-03-03,男,神奈川県,個人,Tablet-E3,Tab,タブレット,Black,124342
202110290005-1,2021-10-29,C-002084,ZENB7,2,462800,2021-11-09,,配達済み,内田 みゆき,1997-03-12,女,東京都,法人,Zerace-J7,zerace,ノートPC,Black,231400
202110290005-2,2021-10-29,C-002084,INNS3,1,126800,2021-11-10,,配達済み,内田 みゆき,1997-03-12,女,東京都,法人,Inter-V3,Inter,ノートPC,Silver,126800
202110290010-1,2021-10-29,C-002234,INNB9,8,1758400,2021-11-09,,配達済み,松田 亜衣子,1983-01-13,女,東京都,法人,Inter-Q5HP,Inter,ノートPC,Black,219800
202110290010-2,2021-10-29,C-002234,IKW,3,11343,2021-11-08,,配達済み,松田 亜衣子,1983-01-13,女,東京都,法人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202110290011-1,2021-10-29,C-002261,IKU,3,8493,2021-11-08,,配達済み,日向 理沙,1998-06-19,女,大阪府,法人,USBキーボード,キーボード,周辺機器,,2831
202110290012-1,2021-10-29,C-002415,ZEDB1,1,124800,2021-11-10,,配達済み,橋詰 千尋,1990-06-22,その他・不明,山形県,個人,Zerace-L1,zerace,デスクトップ,Black,124800
202110290013-1,2021-10-29,C-002520,INDB3,1,116800,2021-11-09,,配達済み,本多 卓弥,1978-05-14,男,石川県,個人,Inter-C3,Inter,デスクトップ,Black,116800
202110290013-2,2021-10-29,C-002520,PUNB3,2,197480,2021-11-09,,配達済み,本多 卓弥,1978-05-14,男,石川県,個人,Puter-K2,puter,ノートPC,Black,98740
202110290015-1,2021-10-29,C-002652,INNG5,5,849000,2021-11-11,,配達済み,吉川 百合子,2000-02-21,女,東京都,個人,Inter-Q5,Inter,ノートPC,Gold,169800
202110290015-2,2021-10-29,C-002652,ZEDB3,2,311600,2021-11-10,,配達済み,吉川 百合子,2000-02-21,女,東京都,個人,Zerace-L3,zerace,デスクトップ,Black,155800
202110290016-1,2021-10-29,C-002951,IKW,1,3781,2021-11-07,,配達済み,多田 隆之,1987-06-21,男,北海道,個人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202110290020-1,2021-10-29,C-003439,VEDB7,2,457800,2021-11-07,,配達済み,古川 良明,1995-02-25,男,神奈川県,法人,Verge-T7,verge,デスクトップ,Black,228900
202110300000-1,2021-10-30,C-001662,VEDB1,3,509400,2021-11-03,,配達済み,鈴木 みわ,1974-12-11,女,東京都,法人,Verge-T1,verge,デスクトップ,Black,169800
202110300005-1,2021-10-30,C-002211,INNB7,1,181800,2021-11-10,,配達済み,守屋 正登,2000-09-06,男,香川県,個人,Inter-Q5H,Inter,ノートPC,Black,181800
202110300006-1,2021-10-30,C-002423,VEDB5,2,449600,2021-11-06,,配達済み,中野 賢,1991-02-23,その他・不明,新潟県,法人,Verge-T5,verge,デスクトップ,Black,224800
202110300008-1,2021-10-30,C-002475,CANB11,2,579800,2021-11-11,,配達済み,佐藤 博之,1986-06-04,男,東京都,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110300012-1,2021-10-30,C-002878,ID23,1,19980,2021-11-06,,配達済み,新田 あやこ,1991-02-23,女,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
202110300013-1,2021-10-30,C-002996,ZEDB1,2,249600,2021-11-11,,配達済み,鵜飼 卓也,2002-07-03,男,新潟県,法人,Zerace-L1,zerace,デスクトップ,Black,124800
202110300014-1,2021-10-30,C-003343,INNB7,8,1454400,2021-11-10,,配達済み,吉野 俊治,1975-05-25,男,茨城県,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202110300015-1,2021-10-30,C-003490,TADB1,2,29940,2021-11-07,,配達済み,竹本 正彦,1977-03-02,男,新潟県,法人,Tablet-E1,Tab,タブレット,Black,14970
202110310005-1,2021-10-31,C-000322,CANB13,1,349800,2021-11-11,,配達済み,野口 雄太,1985-11-08,男,大阪府,個人,Caps-X10,caps,ノートPC,Black,349800
202110310006-1,2021-10-31,C-000443,ID23,1,19980,2021-11-12,,配達済み,廣田 裕人,2006-12-22,男,大阪府,個人,Display-23,ディスプレイ,周辺機器,,19980
202110310008-1,2021-10-31,C-000468,VEDB3,2,369600,2021-11-12,,配達済み,江良 勝也,1976-09-02,男,茨城県,法人,Verge-T3,verge,デスクトップ,Black,184800
202110310010-1,2021-10-31,C-001797,ID23,1,19980,2021-11-09,,配達済み,増田 裕介,2001-08-04,男,東京都,個人,Display-23,ディスプレイ,周辺機器,,19980
202110310011-1,2021-10-31,C-001894,INNB5,2,319600,2021-11-10,,配達済み,石川 裕之,1985-04-09,男,兵庫県,法人,Inter-Q5,Inter,ノートPC,Black,159800
202110310012-1,2021-10-31,C-002561,CANB11,0,0,2021-11-11,,配達済み,長澤 美和,1998-02-16,女,東京都,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110310014-1,2021-10-31,C-003134,VEDB11,3,1199400,2021-11-10,,配達済み,山本 華子,1989-09-15,女,岡山県,法人,Verge-T9H,verge,デスクトップ,Black,399800
202110310016-1,2021-10-31,C-003198,ZENB3,1,154800,2021-11-11,,配達済み,鈴木 彩夏,2006-04-02,女,東京都,個人,Zerace-J3,zerace,ノートPC,Black,154800
202110310017-1,2021-10-31,C-003591,IMW,13,32981,2021-11-09,,配達済み,田村 文彦,1983-06-20,男,大阪府,法人,ワイヤレスマウス,マウス,周辺機器,,2537
202111010005-1,2021-11-01,C-000335,ZENB7,3,694200,2021-11-10,,配達済み,福田 毅,1977-12-30,男,北海道,法人,Zerace-J7,zerace,ノートPC,Black,231400
202111010006-1,2021-11-01,C-000381,ZEDB3,4,623200,2021-11-08,,配達済み,藤岡 みゆき,1990-04-19,女,東京都,法人,Zerace-L3,zerace,デスクトップ,Black,155800
202111010010-1,2021-11-01,C-000482,CANB7,1,229900,2021-11-10,,配達済み,清水 順子,1995-06-24,女,福岡県,法人,Caps-X5,caps,ノートPC,Black,229900
202111010011-1,2021-11-01,C-000494,PUNW1,8,542400,2021-11-11,,配達済み,内田 純子,1987-02-06,女,神奈川県,法人,Puter-K1,puter,ノートPC,White,67800
202111010012-1,2021-11-01,C-000593,TADB5,1,124342,2021-11-10,,配達済み,高橋 恵美子,1987-07-31,その他・不明,兵庫県,個人,Tablet-E3,Tab,タブレット,Black,124342
202111010013-1,2021-11-01,C-000998,ZENB5,1,173800,2021-11-08,,配達済み,佐藤 崇,1979-08-30,男,東京都,個人,Zerace-J5,zerace,ノートPC,Black,173800
202111010014-1,2021-11-01,C-001511,PUNR1,2,135600,2021-11-08,,配達済み,青柳 寛朗,1994-06-14,男,東京都,個人,Puter-K1,puter,ノートPC,Red,67800
202111010015-1,2021-11-01,C-002384,CANB11,2,579800,2021-11-08,,配達済み,向井 光一,1994-12-08,男,大阪府,個人,Caps-X5PH,caps,ノートPC,Black,289900
202111010019-1,2021-11-01,C-002853,INNG7,1,191800,2021-11-12,,配達済み,山本 龍一,1998-02-03,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
202111010020-1,2021-11-01,C-003043,TADB5,1,124342,2021-11-09,,配達済み,森田 裕史,1976-06-17,男,東京都,個人,Tablet-E3,Tab,タブレット,Black,124342
202111010022-1,2021-11-01,C-003529,VEDB9,2,758800,2021-11-10,,配達済み,福島 正子,1987-06-19,女,東京都,法人,Verge-T9,verge,デスクトップ,Black,379400
202111010023-1,2021-11-01,C-003687,INNB7,2,363600,2021-11-09,,配達済み,崎山 元希,1988-09-18,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Black,181800
202111020001-1,2021-11-02,C-000548,INNG7,1,191800,2021-11-12,,配達済み,石島 紘一郎,2006-12-16,その他・不明,東京都,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
202111020002-1,2021-11-02,C-001097,INNG7,1,191800,2021-11-12,,配達済み,小林 綾,1983-08-29,女,北海道,法人,Inter-Q5H,Inter,ノートPC,Gold,191800
202111020005-1,2021-11-02,C-002517,ZEDB1,4,499200,2021-11-12,,配達済み,杉山 大輔,1978-11-16,男,北海道,個人,Zerace-L1,zerace,デスクトップ,Black,124800
202111020007-1,2021-11-02,C-003690,CANB11,1,289900,2021-11-13,,配達済み,渡辺 翔,1986-11-01,男,神奈川県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202111030001-1,2021-11-03,C-002876,ZEDB7,3,650700,2021-11-13,,配達済み,山口 海,1980-11-25,女,神奈川県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202111040000-1,2021-11-04,C-000287,ZEDB5,3,536700,2021-11-16,,配達済み,大矢 徹也,1995-10-22,男,東京都,法人,Zerace-L5,zerace,デスクトップ,Black,178900
202111040000-2,2021-11-04,C-000287,CANB3,4,599200,2021-11-15,,配達済み,大矢 徹也,1995-10-22,男,東京都,法人,Caps-A3,caps,ノートPC,Black,149800
202111040001-1,2021-11-04,C-000344,ZENB7,1,231400,2021-11-15,,配達済み,太田 知子,1997-10-15,女,鹿児島県,個人,Zerace-J7,zerace,ノートPC,Black,231400
202111040002-1,2021-11-04,C-000393,PUNS3,8,789920,2021-11-12,,配達済み,吉澤 康英,2004-09-30,男,北海道,法人,Puter-K2,puter,ノートPC,Silver,98740
202111040003-1,2021-11-04,C-000476,CANB5,3,599400,2021-11-13,,配達済み,中田 由紀子,1981-01-04,その他・不明,北海道,法人,Caps-A3P,caps,ノートPC,Black,199800
202111040004-1,2021-11-04,C-001140,INNB9,0,0,2021-11-14,,配達済み,松山 勇樹,1989-09-13,男,東京都,個人,Inter-Q5HP,Inter,ノートPC,Black,219800
202111040007-1,2021-11-04,C-001903,INNB7,2,363600,2021-11-14,,配達済み,久保 裕輔,1989-11-09,男,大阪府,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202111040008-1,2021-11-04,C-002389,INNB7,3,545400,2021-11-14,,配達済み,高木 美栄子,1983-01-20,女,大阪府,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202111040010-1,2021-11-04,C-002463,ZEDB5,3,536700,2021-11-16,,配達済み,玉川 英俊,1972-06-21,男,東京都,法人,Zerace-L5,zerace,デスクトップ,Black,178900
202111040013-1,2021-11-04,C-002511,CANB7,2,459800,2021-11-15,,配達済み,馬渕 航,1984-02-25,男,兵庫県,法人,Caps-X5,caps,ノートPC,Black,229900
202111040016-1,2021-11-04,C-002624,INNS7,3,545400,2021-11-12,,配達済み,樋口 志郎,2004-12-31,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Silver,181800
202111040020-1,2021-11-04,C-002656,VEDB7,3,686700,2021-11-15,,配達済み,飯田 将人,2001-07-24,男,愛媛県,法人,Verge-T7,verge,デスクトップ,Black,228900
202111040022-1,2021-11-04,C-003598,VEDB11,5,1999000,2021-11-14,,配達済み,竹内 憲司,1983-04-30,男,新潟県,法人,Verge-T9H,verge,デスクトップ,Black,399800
202111050000-1,2021-11-05,C-000488,TADB5,8,994736,2021-11-14,,配達済み,喜多 康洋,1996-02-17,男,東京都,法人,Tablet-E3,Tab,タブレット,Black,124342
202111050001-1,2021-11-05,C-001074,CADB11,1,364800,2021-11-16,,配達済み,田中 真史,1991-07-25,男,長野県,個人,Caps-XC5PH,caps,デスクトップ,Black,364800
202111050005-1,2021-11-05,C-001225,INNS7,3,545400,2021-11-14,,配達済み,原田 良平,1998-03-18,男,岡山県,個人,Inter-Q5H,Inter,ノートPC,Silver,181800
202111050008-1,2021-11-05,C-001776,ZENB5,1,173800,2021-11-16,,配達済み,大城 和香奈,1995-06-07,女,大阪府,個人,Zerace-J5,zerace,ノートPC,Black,173800
202111050009-1,2021-11-05,C-003307,INNS9,8,1758400,2021-11-17,,配達済み,塚原 透,2002-07-24,男,大阪府,法人,Inter-Q5HP,Inter,ノートPC,Silver,219800
202111050012-1,2021-11-05,C-003558,CANB11,2,579800,2021-11-14,,配達済み,吉川 和則,1980-12-23,男,東京都,法人,Caps-X5PH,caps,ノートPC,Black,289900
202111050014-1,2021-11-05,C-003571,PUNW3,4,394960,2021-11-16,,配達済み,倉澤 和史,1975-01-02,男,神奈川県,個人,Puter-K2,puter,ノートPC,White,98740
202111050014-2,2021-11-05,C-003571,VENB5,1,269800,2021-11-15,,配達済み,倉澤 和史,1975-01-02,男,神奈川県,個人,Verge-U5,verge,ノートPC,Black,269800
202111050015-1,2021-11-05,C-003625,ZEDB3,1,155800,2021-11-13,,配達済み,高味 純,1998-08-18,その他・不明,福井県,個人,Zerace-L3,zerace,デスクトップ,Black,155800
202111060003-1,2021-11-06,C-002259,ZEDB3,2,311600,2021-11-18,,配達済み,太田 輝夫,1986-03-12,男,愛知県,法人,Zerace-L3,zerace,デスクトップ,Black,155800
202111060003-2,2021-11-06,C-002259,PUDB3,2,179880,2021-11-15,,配達済み,太田 輝夫,1986-03-12,男,愛知県,法人,Puter-M2,puter,デスクトップ,Black,89940
202111060004-1,2021-11-06,C-002361,IKU,1,2831,2021-11-16,,配達済み,森川 由香里,1999-08-06,女,大阪府,個人,USBキーボード,キーボード,周辺機器,,2831
202111060004-2,2021-11-06,C-002361,INNG5,0,0,2021-11-16,,配達済み,森川 由香里,1999-08-06,女,大阪府,個人,Inter-Q5,Inter,ノートPC,Gold,169800
202111060004-3,2021-11-06,C-002361,ZENB7,1,231400,2021-11-14,,配達済み,森川 由香里,1999-08-06,女,大阪府,個人,Zerace-J7,zerace,ノートPC,Black,231400
202111060005-1,2021-11-06,C-002699,ZENB5,1,173800,2021-11-17,,配達済み,荻野 和彦,1993-06-26,男,神奈川県,個人,Zerace-J5,zerace,ノートPC,Black,173800
202111070002-1,2021-11-07,C-000165,VEDB9,3,1138200,2021-11-12,,配達済み,西田 茂樹,1998-02-12,男,大阪府,法人,Verge-T9,verge,デスクトップ,Black,379400
202111070003-1,2021-11-07,C-000329,CANB3,3,449400,2021-11-18,,配達済み,高橋 智秋,1995-08-27,男,愛知県,法人,Caps-A3,caps,ノートPC,Black,149800
202111070005-1,2021-11-07,C-001374,PUNW1,16,1084800,2021-11-11,,配達済み,若林 真治,2003-11-01,男,東京都,法人,Puter-K1,puter,ノートPC,White,67800
202111070006-1,2021-11-07,C-001525,ZEDB7,0,0,2021-11-15,,配達済み,川瀬 歩,1977-07-22,男,神奈川県,個人,Zerace-L7,zerace,デスクトップ,Black,216900
202111070006-2,2021-11-07,C-001525,INNG9,1,229800,2021-11-15,,配達済み,川瀬 歩,1977-07-22,男,神奈川県,個人,Inter-Q5HP,Inter,ノートPC,Gold,229800
202111070008-1,2021-11-07,C-003552,CADB5,2,389600,2021-11-18,,配達済み,井澤 けいこ,1986-05-11,女,北海道,法人,Caps-B3P,caps,デスクトップ,Black,194800
202111070009-1,2021-11-07,C-003708,VENB5,1,269800,2021-11-18,,配達済み,山口 潤,2004-02-05,男,東京都,個人,Verge-U5,verge,ノートPC,Black,269800
202111080000-1,2021-11-08,C-000174,INNS7,1,181800,2021-11-16,,配達済み,石原 達也,1993-12-06,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Silver,181800
202111080001-1,2021-11-08,C-000291,INDB1,1,94800,2021-11-18,,配達済み,松瀬 晃一,1976-12-13,その他・不明,千葉県,個人,Inter-C1,Inter,デスクトップ,Black,94800
202111080001-2,2021-11-08,C-000291,ZENB9,1,279900,2021-11-19,,配達済み,松瀬 晃一,1976-12-13,その他・不明,千葉県,個人,Zerace-J9,zerace,ノートPC,Black,279900
202111080002-1,2021-11-08,C-000855,PUDB3,1,89940,2021-11-17,,配達済み,小山 ゆり,2001-01-05,女,東京都,法人,Puter-M2,puter,デスクトップ,Black,89940
202111080003-1,2021-11-08,C-001203,CADB15,1,679800,2021-11-18,,配達済み,米本 美菜,2002-12-27,女,東京都,個人,Caps-XC10H,caps,デスクトップ,Black,679800
202111080006-1,2021-11-08,C-001975,INDB9,1,216800,2021-11-15,,配達済み,阿久津 郁実,1991-07-17,女,大阪府,個人,Inter-W5HP,Inter,デスクトップ,Black,216800
202111080009-1,2021-11-08,C-002099,ID23,1,19980,2021-11-16,,配達済み,後藤 詩乃,1979-04-03,女,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
202111080012-1,2021-11-08,C-002363,TADB5,1,124342,2021-11-15,,配達済み,蛭田 江利子,2003-05-06,女,東京都,個人,Tablet-E3,Tab,タブレット,Black,124342
202111080013-1,2021-11-08,C-003126,ZEDB5,2,357800,2021-11-16,,配達済み,中谷 聡,1972-06-20,男,北海道,法人,Zerace-L5,zerace,デスクトップ,Black,178900
202111080017-1,2021-11-08,C-003363,IKW,3,11343,2021-11-15,,配達済み,塩谷 哲也,1991-01-14,男,宮城県,法人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202111080018-1,2021-11-08,C-003503,INDB9,1,216800,2021-11-18,,配達済み,山本 将之,1972-06-30,男,東京都,個人,Inter-W5HP,Inter,デスクトップ,Black,216800
202111090002-1,2021-11-09,C-000144,INNG5,5,849000,2021-11-19,,配達済み,加藤 弘,1995-07-24,男,沖縄県,法人,Inter-Q5,Inter,ノートPC,Gold,169800
202111090002-2,2021-11-09,C-000144,IKW,5,18905,2021-11-16,,配達済み,加藤 弘,1995-07-24,男,沖縄県,法人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202111090003-1,2021-11-09,C-000178,CANB11,2,579800,2021-11-17,,配達済み,竹内 美早紀,2002-08-22,女,東京都,法人,Caps-X5PH,caps,ノートPC,Black,289900
202111090004-1,2021-11-09,C-001196,CANB1,1,129800,2021-11-17,,配達済み,斉藤 かおり,1994-05-11,女,埼玉県,個人,Caps-A1,caps,ノートPC,Black,129800
202111090005-1,2021-11-09,C-002330,ZEDB3,1,155800,2021-11-17,,配達済み,森岡 秀紀,1992-05-10,男,京都府,法人,Zerace-L3,zerace,デスクトップ,Black,155800
202111090006-1,2021-11-09,C-002498,INNB5,12,1917600,2021-11-16,,配達済み,西園 有紀子,1989-04-22,女,大阪府,法人,Inter-Q5,Inter,ノートPC,Black,159800
202111090008-1,2021-11-09,C-002548,ZENB3,1,154800,2021-11-22,,配達済み,原中 健一郎,2005-03-27,男,愛媛県,個人,Zerace-J3,zerace,ノートPC,Black,154800
202111090010-1,2021-11-09,C-002913,PUNR3,5,493700,2021-11-19,,配達済み,山下 久男,1985-03-06,男,神奈川県,法人,Puter-K2,puter,ノートPC,Red,98740
202111090011-1,2021-11-09,C-002987,IKW,3,11343,2021-11-18,,配達済み,星野 真由子,1990-07-18,女,埼玉県,法人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202111090014-1,2021-11-09,C-003562,TADB5,0,0,2021-11-22,,配達済み,安井 啓子,1988-08-10,女,北海道,個人,Tablet-E3,Tab,タブレット,Black,124342
202111090016-1,2021-11-09,C-003741,ZEDB7,2,433800,2021-11-16,,配達済み,矢部 繁,1992-04-28,男,東京都,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202111090020-1,2021-11-09,C-003760,VENB7,1,309800,2021-11-18,,配達済み,煙山 宗一,1984-11-27,男,兵庫県,個人,Verge-U7,verge,ノートPC,Black,309800
202111110000-1,2021-11-11,C-000359,INNB7,1,181800,2021-11-19,,配達済み,茂木 和義,1998-06-20,男,埼玉県,個人,Inter-Q5H,Inter,ノートPC,Black,181800
202111110002-1,2021-11-11,C-000709,VENB1,0,0,2021-11-22,2021-11-15,キャンセル,小田部 さやか,1994-01-09,女,岡山県,個人,Verge-U1,verge,ノートPC,Black,184800
202111110002-2,2021-11-11,C-000709,VEDB3,1,184800,2021-11-21,2021-11-15,キャンセル,小田部 さやか,1994-01-09,女,岡山県,個人,Verge-T3,verge,デスクトップ,Black,184800
202111110002-3,2021-11-11,C-000709,INDB5,0,0,2021-11-19,2021-11-15,キャンセル,小田部 さやか,1994-01-09,女,岡山県,個人,Inter-W5,Inter,デスクトップ,Black,154800
202111110002-4,2021-11-11,C-000709,CANB5,1,199800,2021-11-22,2021-11-15,キャンセル,小田部 さやか,1994-01-09,女,岡山県,個人,Caps-A3P,caps,ノートPC,Black,199800
202111110006-1,2021-11-11,C-001229,TADB3,2,90684,2021-11-21,,配達済み,今村 哲平,1989-06-05,男,北海道,法人,Tablet-E2,Tab,タブレット,Black,45342
202111110009-1,2021-11-11,C-001250,ZEDB7,1,216900,2021-11-19,,配達済み,伴野 朗,1973-12-12,男,愛知県,個人,Zerace-L7,zerace,デスクトップ,Black,216900
202111110011-1,2021-11-11,C-001487,ZEDB5,7,1252300,2021-11-21,,配達済み,磯部 仁志,2000-11-30,その他・不明,東京都,法人,Zerace-L5,zerace,デスクトップ,Black,178900
202111110012-1,2021-11-11,C-001986,VEDB5,1,224800,2021-11-19,,配達済み,池田 亘,1980-07-16,男,大分県,個人,Verge-T5,verge,デスクトップ,Black,224800
202111110012-2,2021-11-11,C-001986,VENB7,1,309800,2021-11-19,,配達済み,池田 亘,1980-07-16,男,大分県,個人,Verge-U7,verge,ノートPC,Black,309800
202111110013-1,2021-11-11,C-002134,CANB7,1,229900,2021-11-20,,配達済み,戸田 博紀,2001-10-21,男,京都府,個人,Caps-X5,caps,ノートPC,Black,229900
